x,y
506.884521484375,168.40480422973633
504.16412353515625,169.7668342590332
501.4437255859375,171.12886428833008
498.72332763671875,172.49089431762695
496.0028839111328,173.85292434692383
493.28248596191406,175.2149543762207
490.5620880126953,176.57699584960938
487.8416442871094,177.93902587890625
485.1212463378906,179.30105590820312
482.4008483886719,180.6630859375
479.68040466308594,182.02511596679688
476.9600067138672,183.38714599609375
474.9187927246094,182.7079620361328
473.5567626953125,179.98754119873047
472.1947326660156,177.26713180541992
470.83270263671875,174.54672241210938
469.4706726074219,171.82630157470703
468.108642578125,169.10589218139648
466.7466125488281,166.38548278808594
465.38458251953125,163.6650733947754
464.0225524902344,160.94465255737305
462.6605224609375,158.2242431640625
461.2984924316406,155.50382232666016
463.0124969482422,153.80692672729492
465.73289489746094,152.44489669799805
468.4533386230469,151.08286666870117
471.1737365722656,149.7208366394043
473.8941345214844,148.35880661010742
476.6145324707031,146.99676513671875
479.33497619628906,145.63474655151367
482.0553741455078,144.272705078125
484.77577209472656,142.91067504882812
487.4962158203125,141.54864501953125
490.21661376953125,140.18661499023438
492.93701171875,138.8245849609375
495.65740966796875,137.46255493164062
498.3778533935547,136.10052490234375
501.09825134277344,134.73849487304688
503.8186950683594,133.3764533996582
506.5390930175781,132.01442337036133
509.2594909667969,130.65239334106445
511.9798889160156,129.29036331176758
514.7003326416016,127.9283332824707
389.6260223388672,127.11399459838867
388.14918518066406,124.44796752929688
386.3222961425781,122.00847625732422
384.1803283691406,119.84037017822266
381.7692184448242,117.97591018676758
379.1655731201172,116.39289474487305
376.61578369140625,114.7217025756836
373.9152069091797,113.30609130859375
371.1084747314453,112.11399459838867
368.2271499633789,111.11492538452148
365.29334259033203,110.28193283081055
362.32250213623047,109.59225463867188
359.32550048828125,109.02660751342773
356.3100051879883,108.56929016113281
353.28157806396484,108.2071533203125
350.24424743652344,107.92931365966797
347.19915771484375,107.78799057006836
344.14905548095703,107.78799057006836
341.0989532470703,107.78799057006836
338.048828125,107.78799057006836
334.9987258911133,107.78799057006836
331.94860076904297,107.78799057006836
328.89849853515625,107.78799057006836
327.5320281982422,109.47163391113281
327.5320281982422,112.52173614501953
327.5320281982422,115.57184982299805
327.5320281982422,118.62196350097656
327.5320281982422,121.67207717895508
327.5320281982422,124.7221908569336
327.5320281982422,127.77229309082031
327.5320281982422,130.82241821289062
327.5320281982422,133.87252044677734
327.5320281982422,136.92263412475586
327.5320281982422,139.97274780273438
327.5320281982422,143.0228614807129
327.5320281982422,146.0729751586914
327.5320281982422,149.12308883666992
327.5320281982422,152.17319107055664
327.5320281982422,155.22330474853516
327.5320281982422,158.27341842651367
327.5320281982422,161.3235321044922
327.5320281982422,164.3736457824707
327.5320281982422,167.42375946044922
327.5320281982422,170.47387313842773
327.5320281982422,173.52397537231445
327.5320281982422,176.57408905029297
327.5320281982422,179.62420272827148
327.5320281982422,182.67431640625
327.5320281982422,185.72443008422852
327.5320281982422,188.77454376220703
327.5320281982422,191.82464599609375
327.5320281982422,194.87477111816406
327.5320281982422,197.92487335205078
327.5320281982422,200.9749755859375
327.5320281982422,204.0251007080078
327.5320281982422,207.07522583007812
327.5320281982422,210.12532806396484
327.5320281982422,213.17543029785156
327.5320281982422,216.22555541992188
327.5320281982422,219.2756576538086
327.5320281982422,222.3257598876953
327.5320281982422,225.37588500976562
330.0228805541992,224.3920135498047
332.74987030029297,223.02572631835938
335.4768371582031,221.65943908691406
338.2038269042969,220.29312896728516
340.9308166503906,218.92684173583984
343.6577835083008,217.56055450439453
346.38477325439453,216.19426727294922
349.1117401123047,214.8279800415039
351.83875274658203,213.461669921875
354.5657196044922,212.0953826904297
357.29270935058594,210.72909545898438
360.0196990966797,209.36280822753906
362.74666595458984,207.99652099609375
365.4736557006836,206.63023376464844
368.20062255859375,205.26394653320312
370.9276123046875,203.89763641357422
373.65460205078125,202.5313491821289
376.381591796875,201.1650619506836
379.10855865478516,199.79877471923828
381.8355484008789,198.43248748779297
384.56253814697266,197.06620025634766
387.2895050048828,195.69991302490234
390.01649475097656,194.33360290527344
392.7434844970703,192.96731567382812
395.47047424316406,191.6010284423828
398.1974182128906,190.2347412109375
400.9244079589844,188.8684539794922
403.6513977050781,187.50215530395508
406.3783874511719,186.13586807250977
409.1053771972656,184.76956939697266
411.8323669433594,183.40328216552734
414.5593566894531,182.03698348999023
414.1987762451172,179.5985336303711
412.90550231933594,176.8362045288086
411.6121826171875,174.0738525390625
410.31890869140625,171.3115119934082
409.0255889892578,168.5491600036621
407.7322692871094,165.7868194580078
406.4389953613281,163.0244903564453
405.1456756591797,160.26212692260742
403.85235595703125,157.49978637695312
402.5590362548828,154.73743438720703
401.26576232910156,151.97510528564453
399.9724426269531,149.21274185180664
398.6791687011719,146.45041275024414
397.38584899902344,143.68807220458984
396.092529296875,140.92572021484375
394.79925537109375,138.16337966918945
393.5059356689453,135.40102767944336
392.2126159667969,132.63868713378906
390.9193420410156,129.87633514404297
475.30601501464844,190.1079978942871
474.8853759765625,187.07460403442383
474.05787658691406,184.1260108947754
472.84942626953125,181.3153419494629
471.284423828125,178.68274307250977
469.3897399902344,176.27655410766602
467.19224548339844,174.1434440612793
464.72691345214844,172.3266944885254
462.0372314453125,170.86230850219727
459.1749725341797,169.77295684814453
456.1938781738281,169.0713768005371
453.14576721191406,168.77459716796875
450.08543395996094,168.88925552368164
447.06785583496094,169.41206741333008
444.14659118652344,170.33154296875
441.37290954589844,171.6300926208496
438.7961120605469,173.28513717651367
436.4625244140625,175.2684326171875
434.4154510498047,177.5462760925293
432.6927032470703,180.0782814025879
431.3234405517578,182.81769943237305
430.2309875488281,185.68102264404297
429.1544647216797,188.5505714416504
428.07789611816406,191.42010879516602
427.0013732910156,194.28965759277344
425.9248504638672,197.15919494628906
424.84828186035156,200.0287322998047
423.7717590332031,202.8982696533203
422.6951904296875,205.76780700683594
420.55345153808594,207.67903900146484
417.8133239746094,209.05189514160156
415.0731506347656,210.42475128173828
412.3329772949219,211.797607421875
409.5928039550781,213.17046356201172
406.85267639160156,214.54331970214844
404.1125030517578,215.91617584228516
401.37232971191406,217.28903198242188
398.6322021484375,218.6618881225586
395.89202880859375,220.0347442626953
393.15185546875,221.40760040283203
390.41168212890625,222.78045654296875
387.6715545654297,224.15331268310547
384.93138122558594,225.5261688232422
382.1912307739258,226.8990249633789
379.4510803222656,228.27188110351562
376.7109069824219,229.64473724365234
373.9707565307617,231.01759338378906
371.23060607910156,232.39044952392578
368.4904327392578,233.7633056640625
365.75028228759766,235.13616180419922
363.0101318359375,236.50901794433594
360.26995849609375,237.88187408447266
357.5298080444336,239.25473022460938
354.78965759277344,240.6275863647461
352.0494842529297,242.0004425048828
349.30933380126953,243.37329864501953
346.5691604614258,244.74615478515625
343.8290100097656,246.11901092529297
341.0888366699219,247.49188995361328
338.3486862182617,248.86474609375
335.60853576660156,250.23760223388672
332.8683853149414,251.61045837402344
330.12821197509766,252.98331451416016
327.51461029052734,254.05551147460938
326.5237808227539,251.15546417236328
325.4221725463867,248.295654296875
324.2114562988281,245.48029327392578
322.89380645751953,242.71336364746094
321.47135162353516,239.99884796142578
319.9462432861328,237.34066009521484
318.3209991455078,234.74246215820312
316.59825134277344,232.20787048339844
314.7804718017578,229.7405242919922
312.87052154541016,227.34383392333984
310.87142181396484,225.02098083496094
308.7857360839844,222.7755355834961
306.6168975830078,220.61035919189453
304.36781311035156,218.5285873413086
302.0415954589844,216.53335571289062
299.6418151855469,214.6273422241211
297.17151641845703,212.81356811523438
294.63431549072266,211.09468841552734
292.03380584716797,209.47312927246094
289.3734436035156,207.95172882080078
286.65716552734375,206.53268432617188
283.8887481689453,205.21817016601562
281.07212829589844,204.01038360595703
278.2113342285156,202.91140747070312
275.31050872802734,201.92279815673828
272.3739547729492,201.0460433959961
269.40599822998047,200.2824935913086
267.9880065917969,198.34935760498047
267.9880065917969,195.28453826904297
267.9880065917969,192.21969604492188
267.9880065917969,189.15485382080078
267.9880065917969,186.09003448486328
267.9880065917969,183.0251922607422
267.9880065917969,179.9603500366211
267.9880065917969,176.8955307006836
267.9880065917969,173.8306884765625
267.9880065917969,170.765869140625
267.9880065917969,167.7010269165039
267.9880065917969,164.6361846923828
267.9880065917969,161.5713653564453
267.9880065917969,158.50652313232422
267.9880065917969,155.44168090820312
267.9880065917969,152.37686157226562
267.9880065917969,149.31201934814453
267.9880065917969,146.24717712402344
267.9880065917969,143.18235778808594
267.9880065917969,140.11751556396484
267.9880065917969,137.05269622802734
267.9880065917969,133.98785400390625
267.9880065917969,130.92301177978516
267.9880065917969,127.85819244384766
267.9880065917969,124.79335021972656
267.9880065917969,121.72850799560547
267.9880065917969,118.66368865966797
267.9880065917969,115.59884643554688
267.9880065917969,112.53400421142578
267.9880065917969,109.46918487548828
266.6043701171875,107.79386138916016
263.53955078125,107.8068618774414
260.4747543334961,107.81985092163086
257.4099349975586,107.83283996582031
254.3451385498047,107.84582901000977
251.2803192138672,107.85882949829102
248.21554565429688,107.87181854248047
245.15070343017578,107.88480758666992
242.08590698242188,107.89780807495117
239.02111053466797,107.91079711914062
235.95626831054688,107.92378616333008
232.89149475097656,107.93678665161133
229.82669830322266,107.94977569580078
226.76185607910156,107.96276473999023
223.69705963134766,107.97575378417969
220.63226318359375,107.98875427246094
217.56748962402344,108.00174331665039
214.50264739990234,108.01473236083984
211.4453582763672,108.19934844970703
208.43441772460938,108.76089859008789
205.51605987548828,109.6906967163086
202.7353286743164,110.974609375
200.1352081298828,112.59333038330078
197.67488861083984,114.42092895507812
195.2181167602539,116.25324249267578
192.76134490966797,118.08555603027344
190.30455017089844,119.91790390014648
187.8477783203125,121.75022888183594
185.39100646972656,123.5825424194336
182.93418884277344,125.41487884521484
180.4774169921875,127.2472038269043
178.02064514160156,129.07952880859375
175.56383895874023,130.911865234375
173.1070671081543,132.74419021606445
170.65029525756836,134.5765037536621
168.19348907470703,136.40885162353516
165.7367172241211,138.2411651611328
163.27994537353516,140.07349014282227
160.82317352294922,141.90580368041992
158.3663673400879,143.73815155029297
155.90959548950195,145.57046508789062
153.45282363891602,147.40279006958008
150.9960174560547,149.23513793945312
148.53924560546875,151.06745147705078
146.0824737548828,152.89976501464844
143.6256561279297,154.73211288452148
141.16888427734375,156.56443786621094
138.7121124267578,158.3967514038086
136.25530624389648,160.22909927368164
133.79853439331055,162.0614128112793
131.3417625427246,163.89373779296875
128.88495635986328,165.72607421875
126.42818450927734,167.55839920043945
123.9714126586914,169.3907127380371
121.51460647583008,171.22306060791016
119.05783462524414,173.0553741455078
116.6010627746582,174.88769912719727
114.24095916748047,176.84010696411133
112.13898849487305,179.0678367614746
110.32876205444336,181.53846740722656
108.83818054199219,184.21408462524414
107.69025802612305,187.05370712280273
106.90303039550781,190.01365280151367
106.48896026611328,193.04833984375
106.45387268066406,196.1110076904297
106.79662322998047,199.15463256835938
107.5132064819336,202.13247680664062
108.59263610839844,204.99880981445312
110.01822662353516,207.70966339111328
111.7681884765625,210.22335815429688
113.81577682495117,212.50119018554688
116.12948608398438,214.50809478759766
118.63194274902344,216.27700805664062
121.14957427978516,218.02484130859375
123.66716003417969,219.77265167236328
126.18475723266602,221.5204620361328
128.70240020751953,223.26829528808594
131.21998596191406,225.01610565185547
133.7375831604004,226.763916015625
136.25518035888672,228.51170349121094
138.77281188964844,230.25953674316406
141.29040908813477,232.0073471069336
143.8080062866211,233.75515747070312
146.3256378173828,235.50299072265625
148.84323501586914,237.25080108642578
151.36083221435547,238.9986114501953
153.8784637451172,240.74644470214844
156.39606094360352,242.49425506591797
158.91365814208984,244.2420654296875
161.43128967285156,245.98989868164062
163.9488868713379,247.73768615722656
166.46648406982422,249.4854965209961
168.98411560058594,251.23332977294922
171.50171279907227,252.98114013671875
173.98221969604492,254.7417449951172
173.1300811767578,257.6855773925781
172.3911476135254,260.6597595214844
171.76662063598633,263.6601028442383
171.25747299194336,266.68216705322266
170.86426544189453,269.7214660644531
170.5872039794922,272.7735595703125
170.42619705200195,275.8339385986328
170.38086700439453,278.89830017089844
170.4505271911621,281.962158203125
170.6358871459961,285.0211181640625
170.93742752075195,288.0709228515625
171.35562896728516,291.1068801879883
171.88989639282227,294.12461853027344
172.53968048095703,297.1195831298828
173.30416870117188,300.08728790283203
174.18286895751953,303.0232467651367
175.17378997802734,305.9232940673828
176.27560424804688,308.7829895019531
177.48667526245117,311.5982131958008
178.8045997619629,314.36498260498047
180.22783279418945,317.07906341552734
181.75336456298828,319.73702239990234
183.37951278686523,322.334716796875
185.10293579101562,324.8688049316406
186.9215965270996,327.33544158935547
188.8321647644043,329.73169708251953
190.83223724365234,332.05370330810547
192.91843795776367,334.29864501953125
195.08802032470703,336.4631118774414
197.33767700195312,338.5442428588867
199.66423797607422,340.5390167236328
202.06452178955078,342.4444122314453
204.53502655029297,344.2579574584961
207.0724105834961,345.9765853881836
209.6728973388672,347.5980987548828
212.33316802978516,349.11963653564453
215.04926300048828,350.5391616821289
217.8173370361328,351.8542022705078
220.633544921875,353.0628356933594
223.49378967285156,354.1632995605469
226.39418029785156,355.15332794189453
229.33013916015625,356.0320739746094
230.62238311767578,358.1088104248047
230.62661743164062,361.1736297607422
230.63082885742188,364.2384490966797
230.63506317138672,367.3032684326172
230.63929748535156,370.36817932128906
230.6435089111328,373.43297576904297
230.64774322509766,376.49779510498047
230.6519546508789,379.56261444091797
230.65618896484375,382.62743377685547
230.660400390625,385.6922302246094
230.66463470458984,388.75714111328125
230.6688461303711,391.82196044921875
230.67308044433594,394.88677978515625
230.6772918701172,397.95159912109375
230.68152618408203,401.01641845703125
230.68573760986328,404.08123779296875
230.68997192382812,407.14605712890625
230.69418334960938,410.2109680175781
230.69841766357422,413.2757873535156
230.70262908935547,416.3406066894531
230.7068634033203,419.4054260253906
230.71107482910156,422.4702453613281
230.7153091430664,425.5350646972656
230.71952056884766,428.5999755859375
230.7237548828125,431.664794921875
230.72796630859375,434.7296142578125
230.7322006225586,437.79443359375
230.73643493652344,440.8592071533203
230.7406463623047,443.9240264892578
230.74488067626953,446.9889373779297
230.74909210205078,450.0537567138672
230.75332641601562,453.1185760498047
230.75753784179688,456.1833953857422
230.76177215576172,459.2482147216797
230.76598358154297,462.3130340576172
230.7702178955078,465.37794494628906
230.77442932128906,468.44276428222656
230.7786636352539,471.50758361816406
230.78287506103516,474.5723571777344
230.787109375,477.6371765136719
230.79132080078125,480.7019958496094
230.7955551147461,483.7668151855469
230.79976654052734,486.83172607421875
230.8040008544922,489.89654541015625
230.80821228027344,492.96136474609375
230.81244659423828,496.02618408203125
230.81665802001953,499.09100341796875
230.82089233398438,502.15582275390625
230.82512664794922,505.2207336425781
230.82933807373047,508.2855529785156
230.8335723876953,511.3503723144531
230.83778381347656,514.4151916503906
230.8420181274414,517.4800109863281
230.84622955322266,520.5448303222656
230.8504638671875,523.6097412109375
230.85467529296875,526.674560546875
230.8589096069336,529.7393798828125
230.86312103271484,532.8041534423828
230.8673553466797,535.8689727783203
230.87156677246094,538.9337921142578
230.87580108642578,541.9986114501953
230.88001251220703,545.0635223388672
230.88424682617188,548.1283416748047
230.88845825195312,551.1931610107422
230.89269256591797,554.2579803466797
230.89690399169922,557.3227996826172
230.90113830566406,560.3876190185547
230.9053497314453,563.4525299072266
230.90958404541016,566.5173492431641
230.9137954711914,569.5821685791016
230.91802978515625,572.6469879150391
230.9222640991211,575.7117614746094
230.92647552490234,578.7765808105469
230.9307098388672,581.8414916992188
230.93492126464844,584.9063110351562
230.93915557861328,587.9711303710938
230.94336700439453,591.0359497070312
230.94760131835938,594.1007690429688
230.95181274414062,597.1655883789062
230.98435974121094,600.2020263671875
234.0492706298828,600.2003784179688
237.1140899658203,600.19873046875
240.1789093017578,600.1970825195312
243.2437286376953,600.1954345703125
246.3085479736328,600.1938323974609
249.3733673095703,600.1921844482422
252.4382781982422,600.1905364990234
255.5030975341797,600.1888885498047
258.5679168701172,600.1872406005859
261.6327362060547,600.1855926513672
264.6975555419922,600.1839447021484
267.7623748779297,600.1823425292969
270.82728576660156,600.1806945800781
273.89210510253906,600.1790466308594
276.95692443847656,600.1773986816406
280.02174377441406,600.1757507324219
283.08656311035156,600.1741027832031
286.15138244628906,600.1725006103516
286.97801208496094,597.9337158203125
286.97801208496094,594.868896484375
286.97801208496094,591.8040771484375
286.97801208496094,588.7392578125
286.97801208496094,585.6744384765625
286.97801208496094,582.609619140625
286.97801208496094,579.5447998046875
286.97801208496094,576.4798889160156
286.97801208496094,573.4150695800781
286.97801208496094,570.3502502441406
286.97801208496094,567.2854309082031
286.97801208496094,564.2206115722656
286.97801208496094,561.1557922363281
286.97801208496094,558.0908813476562
286.97801208496094,555.0260620117188
286.97801208496094,551.9612426757812
286.97801208496094,548.8964233398438
286.97801208496094,545.8316040039062
286.97801208496094,542.7667846679688
286.97801208496094,539.7018737792969
286.97801208496094,536.6370544433594
286.97801208496094,533.5722351074219
286.97801208496094,530.5074157714844
286.97801208496094,527.4425964355469
286.97801208496094,524.3777770996094
286.97801208496094,521.3129577636719
286.97801208496094,518.248046875
286.97801208496094,515.1832275390625
286.97801208496094,512.118408203125
286.97801208496094,509.0535888671875
286.97801208496094,505.98876953125
286.97801208496094,502.9239501953125
286.97801208496094,499.8590393066406
286.97801208496094,496.7942199707031
286.97801208496094,493.7294006347656
286.97801208496094,490.6645812988281
286.97801208496094,487.5997619628906
286.97801208496094,484.5349426269531
286.97801208496094,481.47003173828125
286.97801208496094,478.40521240234375
286.97801208496094,475.34039306640625
286.97801208496094,472.27557373046875
286.97801208496094,469.21075439453125
286.97801208496094,466.14593505859375
286.97801208496094,463.08111572265625
286.97801208496094,460.0162048339844
286.97801208496094,456.9513854980469
286.97801208496094,453.8865661621094
286.97801208496094,450.8217468261719
286.97801208496094,447.7569274902344
286.97801208496094,444.6921081542969
286.97801208496094,441.627197265625
286.97801208496094,438.5623779296875
286.97801208496094,435.49755859375
286.97801208496094,432.4327392578125
286.97801208496094,429.367919921875
286.97801208496094,426.3031005859375
286.97801208496094,423.2381896972656
286.97801208496094,420.1733703613281
286.97801208496094,417.1085510253906
286.97801208496094,414.0437316894531
286.97801208496094,410.9789123535156
286.97801208496094,407.9140930175781
286.97801208496094,404.84918212890625
286.97801208496094,401.78436279296875
286.97801208496094,398.71954345703125
286.97801208496094,395.65472412109375
286.97801208496094,392.58990478515625
286.97801208496094,389.52508544921875
286.97801208496094,386.46026611328125
286.97801208496094,383.39537811279297
286.97801208496094,380.33055877685547
286.97801208496094,377.26573944091797
286.97801208496094,374.20092010498047
286.97801208496094,371.13610076904297
286.97801208496094,368.07128143310547
286.97801208496094,365.0063705444336
287.74048614501953,362.7040023803711
290.80530548095703,362.7040023803711
293.87012481689453,362.7040023803711
296.93494415283203,362.7040023803711
299.99976348876953,362.7040023803711
303.0646743774414,362.7040023803711
306.1294937133789,362.7040023803711
307.67801666259766,364.2203674316406
307.67801666259766,367.2851867675781
307.67801666259766,370.3500061035156
307.67801666259766,373.4148254394531
307.67801666259766,376.4796447753906
307.67801666259766,379.5445556640625
307.67801666259766,382.609375
307.67801666259766,385.6741943359375
307.67801666259766,388.739013671875
307.67801666259766,391.8038330078125
307.67801666259766,394.86865234375
307.67801666259766,397.9335632324219
307.67801666259766,400.9983825683594
307.67801666259766,404.0632019042969
307.67801666259766,407.1280212402344
307.67801666259766,410.1928405761719
307.67801666259766,413.2576599121094
307.67801666259766,416.32257080078125
307.67801666259766,419.38739013671875
307.67801666259766,422.45220947265625
307.67801666259766,425.51702880859375
307.67801666259766,428.58184814453125
307.67801666259766,431.64666748046875
307.67801666259766,434.71148681640625
307.67801666259766,437.7763977050781
307.67801666259766,440.8412170410156
307.67801666259766,443.9060363769531
307.67801666259766,446.9708557128906
307.67801666259766,450.0356750488281
307.67801666259766,453.1004943847656
307.67801666259766,456.1654052734375
307.67801666259766,459.230224609375
307.67801666259766,462.2950439453125
307.67801666259766,465.35986328125
307.67801666259766,468.4246826171875
307.67801666259766,471.489501953125
307.67801666259766,474.5544128417969
307.67801666259766,477.6192321777344
307.67801666259766,480.6840515136719
307.67801666259766,483.7488708496094
307.67801666259766,486.8136901855469
307.67801666259766,489.8785095214844
307.67801666259766,492.94342041015625
307.67801666259766,496.00823974609375
307.67801666259766,499.07305908203125
307.67801666259766,502.13787841796875
307.67801666259766,505.20269775390625
307.67801666259766,508.26751708984375
307.67801666259766,511.33233642578125
307.67801666259766,514.3972473144531
307.67801666259766,517.4620666503906
307.67801666259766,520.5268859863281
307.67801666259766,523.5917053222656
307.67801666259766,526.6565246582031
307.67801666259766,529.7213439941406
307.67801666259766,532.7862548828125
307.67801666259766,535.85107421875
307.67801666259766,538.9158935546875
307.67801666259766,541.980712890625
307.67801666259766,545.0455322265625
307.67801666259766,548.1103515625
307.67801666259766,551.1752624511719
307.67801666259766,554.2400817871094
307.67801666259766,557.3049011230469
307.67801666259766,560.3697204589844
307.67801666259766,563.4345397949219
307.67801666259766,566.4993591308594
307.67801666259766,569.5641784667969
307.67801666259766,572.6289978027344
307.67801666259766,575.6938171386719
307.67801666259766,578.7586364746094
307.67801666259766,581.8236389160156
307.67801666259766,584.8884582519531
307.67801666259766,587.9532775878906
307.67801666259766,591.0180969238281
307.67801666259766,594.0829162597656
307.67801666259766,597.1477355957031
307.67801666259766,600.2125549316406
310.6693878173828,600.2798919677734
313.7342071533203,600.2736663818359
316.7990036010742,600.2674407958984
319.8638229370117,600.2612152099609
322.9286422729492,600.2549896240234
325.9936218261719,600.2487640380859
329.0584411621094,600.2425384521484
332.1232604980469,600.2363128662109
335.1880798339844,600.2300872802734
338.2528762817383,600.2238616943359
341.3176956176758,600.2176361083984
344.3825149536133,600.2114105224609
347.4473114013672,600.2051391601562
350.5121307373047,600.1989135742188
353.5769500732422,600.1926879882812
356.6417694091797,600.1864624023438
359.7065658569336,600.1802368164062
362.7713851928711,600.1740112304688
363.69112396240234,598.1029968261719
363.6700439453125,595.0384979248047
363.6700439453125,591.9736785888672
363.6700439453125,588.9088592529297
363.6700439453125,585.8440399169922
363.6700439453125,582.7792205810547
363.6700210571289,579.7144012451172
363.6700210571289,576.6495819091797
363.6700210571289,573.5847625732422
363.6700210571289,570.5199432373047
363.6700210571289,567.4551239013672
363.6700210571289,564.3903045654297
363.6700210571289,561.3254852294922
363.6700210571289,558.2604827880859
363.6700210571289,555.1956634521484
363.6700210571289,552.1308441162109
363.6700210571289,549.0660247802734
363.6700210571289,546.0012054443359
363.6700210571289,542.9363861083984
363.6700210571289,539.8715667724609
363.6700210571289,536.8067474365234
363.6700210571289,533.7419281005859
363.6700210571289,530.6771087646484
363.6700210571289,527.6122894287109
363.6700210571289,524.5474700927734
363.6700210571289,521.4824676513672
363.6700210571289,518.4176483154297
363.6700210571289,515.3528289794922
363.6700210571289,512.2880096435547
363.6700210571289,509.2231903076172
363.6700210571289,506.1583709716797
363.6700210571289,503.0935516357422
363.6700210571289,500.0287322998047
363.6700210571289,496.9639129638672
363.6700210571289,493.8990936279297
363.6700210571289,490.8342742919922
363.6700210571289,487.7694549560547
363.6700210571289,484.7046356201172
363.6700210571289,481.63963317871094
363.6700210571289,478.57481384277344
363.6700210571289,475.50999450683594
363.6700210571289,472.44517517089844
363.6700210571289,469.38035583496094
363.6700210571289,466.31553649902344
363.6700210571289,463.25071716308594
363.6700210571289,460.18589782714844
363.6700210571289,457.12107849121094
363.6700210571289,454.05625915527344
363.6700210571289,450.99143981933594
363.6700210571289,447.92662048339844
363.6700210571289,444.8616180419922
363.6700210571289,441.7967987060547
363.6700210571289,438.7319793701172
363.6700210571289,435.6671600341797
363.6700210571289,432.6023406982422
363.6700210571289,429.5375213623047
363.6700210571289,426.4727020263672
363.6700210571289,423.4078826904297
363.6700210571289,420.3430633544922
363.6700210571289,417.2782440185547
363.6700210571289,414.2134246826172
363.6700210571289,411.1486053466797
363.6700210571289,408.0837860107422
363.6700210571289,405.01878356933594
363.6700210571289,401.95396423339844
363.6700210571289,398.88914489746094
363.6700210571289,395.82432556152344
363.6700210571289,392.75950622558594
363.6700210571289,389.69468688964844
363.6700210571289,386.62986755371094
363.6700210571289,383.56504821777344
363.6700210571289,380.50022888183594
363.6700210571289,377.43540954589844
363.6700210571289,374.37059020996094
